,Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
4311,6080-LNESI,Male,63,No,0,Hercules,94547,37.991259,-122.214945,0,51,Offer B,Yes,18.07,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,24.75,1234.6,0.0,0,921.57,2156.17,Stayed,Unknown,Unknown
4312,6080-TCMYC,Male,55,Yes,3,Rosemead,91770,34.065108,-118.082791,4,40,None,Yes,3.52,Yes,Yes,Fiber Optic,56.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.2,3292.3,0.0,0,140.8,3433.1,Stayed,Unknown,Unknown
4313,6082-GLJIX,Male,50,No,0,Holtville,92250,32.811001,-115.152865,0,18,Offer D,Yes,31.33,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,19.25,331.35,0.0,0,563.94,895.29,Stayed,Unknown,Unknown
4314,6082-OQFBA,Male,62,Yes,0,Victorville,92394,34.567058,-117.362329,2,23,Offer D,Yes,24.88,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Mailed Check,19.65,436.9,0.0,0,572.24,1009.14,Stayed,Unknown,Unknown
4315,6086-ESGRL,Female,53,No,0,Brea,92821,33.930199,-117.862898,0,1,Offer E,Yes,4.67,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-7.0,80.15,0.0,0,4.67,84.82,Churned,Attitude,Attitude of support person
4316,6087-MVHJH,Female,44,No,0,French Camp,95231,37.873283,-121.292034,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9,Churned,Other,Don't know
4317,6087-YPWHO,Male,56,Yes,0,Raymond,93653,37.252057,-119.95783,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.02,Stayed,Unknown,Unknown
4318,6088-BXMRG,Female,59,Yes,1,Cabazon,92230,33.929812,-116.76058,2,32,None,Yes,24.04,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,3089.6,0.0,0,769.28,3858.88,Stayed,Unknown,Unknown
4319,6092-QZVPP,Male,27,No,0,Fresno,93704,36.799648,-119.801247,0,36,Offer C,Yes,42.51,No,Yes,Cable,52.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.2,2854.95,0.0,40,1530.36,4425.31,Stayed,Unknown,Unknown
4320,6094-ZIVKX,Female,45,No,0,Inglewood,90302,33.975332,-118.355252,0,68,Offer A,Yes,17.41,No,Yes,Cable,27.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,3674.95,0.0,0,1183.88,4858.83,Stayed,Unknown,Unknown
4321,6096-EGVTU,Female,50,Yes,1,San Jose,95120,37.186141,-121.843554,6,64,None,Yes,19.23,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,24.9,1595.5,0.0,0,1230.72,2826.22,Stayed,Unknown,Unknown
4322,6097-EQISJ,Female,41,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,66,Offer A,Yes,48.77,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6615.15,0.0,130,3218.82,9963.97,Churned,Competitor,Competitor had better devices
4323,6100-FJZDG,Male,49,Yes,0,Olema,94950,38.052209,-122.775567,10,26,None,Yes,45.28,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Bank Withdrawal,20.05,505.9,0.0,0,1177.28,1683.18,Stayed,Unknown,Unknown
4324,6100-QQHEB,Male,42,Yes,0,San Jose,95121,37.304681,-121.809955,1,17,Offer D,Yes,17.71,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,0.0,0,301.07,1816.17,Churned,Other,Moved
4325,6101-IMRMM,Male,53,No,0,El Segundo,90245,33.917145,-118.401554,0,6,Offer E,Yes,16.58,No,Yes,Fiber Optic,17.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,94.5,575.45,0.0,10,99.48,684.93,Churned,Dissatisfaction,Network reliability
4326,6103-BOCOU,Female,37,No,0,San Francisco,94117,37.770533,-122.445121,0,26,Offer C,Yes,20.64,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193.0,0.0,0,536.64,2729.64,Stayed,Unknown,Unknown
4327,6103-LIANB,Male,49,Yes,1,Westminster,92683,33.752591,-117.993661,3,59,None,Yes,41.09,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.5,5861.75,0.0,0,2424.31,8286.06,Stayed,Unknown,Unknown
4328,6103-QCKFX,Female,36,Yes,3,Big Bar,96010,40.775272,-123.287414,10,44,Offer B,Yes,43.7,No,Yes,DSL,75.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.25,2419.55,14.78,40,1922.8,4367.57,Stayed,Unknown,Unknown
4329,6108-OQZDQ,Female,21,Yes,0,Keene,93531,35.214982,-118.59049,4,4,Offer E,Yes,9.98,Yes,Yes,Fiber Optic,51.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.95,384.5,0.0,0,39.92,424.42,Churned,Attitude,Attitude of service provider
4330,6110-OHIHY,Male,33,No,0,Burney,96013,40.946785,-121.719489,0,3,Offer E,Yes,49.76,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.25,267.6,0.0,10,149.28,426.88,Churned,Competitor,Competitor offered higher download speeds
4331,6112-KTHFQ,Female,50,No,0,Loleta,95551,40.665952,-124.240051,0,13,Offer D,Yes,21.36,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,19.3,279.3,0.0,0,277.68,556.98,Stayed,Unknown,Unknown
4332,6114-TCFID,Female,47,No,0,Pismo Beach,93449,35.165668,-120.655842,0,29,None,No,0.0,Unknown,Yes,Cable,28.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,39.5,1082.75,0.0,0,0.0,1082.75,Stayed,Unknown,Unknown
4333,6115-ZTBFQ,Female,56,Yes,0,Alamo,94507,37.855717,-121.994813,6,72,None,No,0.0,Unknown,Yes,DSL,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.5,4919.7,0.0,0,0.0,4919.7,Stayed,Unknown,Unknown
4334,6116-RFVHN,Female,20,Yes,0,Roseville,95747,38.784329,-121.373245,10,34,Offer C,Yes,35.29,Yes,Yes,Fiber Optic,47.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0.0,0,1199.86,4614.51,Stayed,Unknown,Unknown
4335,6119-SPUDB,Male,40,No,0,Woodland,95695,38.71967,-121.862416,0,46,Offer B,No,0.0,Unknown,Yes,DSL,2.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.25,1755.35,0.0,0,0.0,1755.35,Stayed,Unknown,Unknown
4336,6120-RJKLU,Female,69,Yes,0,Sierra Madre,91024,34.168686,-118.057505,9,62,Offer B,Yes,24.62,No,Yes,DSL,29.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,79.95,4819.75,0.0,0,1526.44,6346.19,Stayed,Unknown,Unknown
4337,6121-TNHBO,Female,71,No,0,Sacramento,95822,38.512569,-121.495184,0,63,Offer B,Yes,15.62,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,83.0,5243.05,0.0,0,984.06,6227.11,Stayed,Unknown,Unknown
4338,6121-VZNQB,Female,35,No,0,Bolinas,94924,37.943087,-122.72379,0,1,None,Yes,34.79,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,19.1,19.1,0.0,0,34.79,53.89,Churned,Competitor,Competitor made better offer
4339,6122-EFVKN,Male,44,No,0,San Diego,92123,32.808814,-117.134694,0,24,None,No,0.0,Unknown,Yes,Cable,20.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.75,830.8,0.0,0,0.0,830.8,Stayed,Unknown,Unknown
4340,6122-LJADA,Male,31,Yes,1,Lower Lake,95457,38.925545,-122.549083,7,70,None,Yes,2.5,Yes,Yes,Cable,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.15,6237.05,0.0,0,175.0,6412.05,Stayed,Unknown,Unknown
4341,6124-ACRHJ,Female,59,No,0,San Mateo,94403,37.538309,-122.305109,0,1,None,Yes,41.28,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,41.28,61.03,Joined,Unknown,Unknown
4342,6127-ISGTU,Female,34,Yes,0,Garden Valley,95633,38.852544,-120.837669,1,16,None,Yes,6.82,Yes,Yes,Fiber Optic,7.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.95,1378.25,0.0,0,109.12,1487.37,Churned,Attitude,Attitude of support person
4343,6127-IYJOZ,Male,71,No,0,Studio City,91604,34.139082,-118.39275,0,1,None,Yes,40.38,No,Yes,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,40.38,86.23,Joined,Unknown,Unknown
4344,6128-AQBMT,Male,65,Yes,0,Nicasio,94946,38.065359,-122.665566,8,41,Offer B,No,0.0,Unknown,Yes,Cable,9.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.95,2215.4,0.0,0,0.0,2215.4,Stayed,Unknown,Unknown
4345,6128-CZOMY,Female,43,No,0,Alpine,91901,32.827184,-116.703729,0,1,None,Yes,36.99,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,Churned,Competitor,Competitor offered higher download speeds
4346,6128-DAFVY,Female,58,No,0,Willits,95490,39.492046,-123.375818,0,56,None,No,0.0,Unknown,Yes,DSL,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,44.85,2564.95,0.0,0,0.0,2564.95,Stayed,Unknown,Unknown
4347,6131-FOYAS,Male,48,No,0,San Lorenzo,94580,37.676249,-122.132415,0,35,None,Yes,20.61,Yes,Yes,DSL,16.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.6,2094.9,0.0,0,721.35,2816.25,Stayed,Unknown,Unknown
4348,6131-IUNXN,Female,47,Yes,2,Huntington Beach,92646,33.666301,-117.969501,6,19,None,Yes,46.91,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,20.2,382.2,0.0,0,891.29,1273.49,Stayed,Unknown,Unknown
4349,6131-JLWZM,Female,27,No,0,San Francisco,94131,37.746699,-122.442833,0,13,Offer D,Yes,22.01,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,20.3,275.4,0.0,0,286.13,561.53,Stayed,Unknown,Unknown
4350,6133-OZILE,Female,45,No,0,Santa Monica,90403,34.031529,-118.491156,0,18,Offer D,No,0.0,Unknown,Yes,DSL,11.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,607.3,0.0,50,0.0,657.3,Stayed,Unknown,Unknown
4351,6134-KWTBV,Male,43,No,0,Covina,91724,34.08111,-117.853935,0,62,None,Yes,48.93,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,23.4,1429.65,0.0,0,3033.66,4463.31,Stayed,Unknown,Unknown
4352,6135-OZQVA,Female,46,No,0,Santa Clarita,91350,34.502432,-118.41459,0,7,Offer E,Yes,40.42,Yes,Yes,Cable,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.65,404.35,0.0,0,282.94,687.29,Stayed,Unknown,Unknown
4353,6137-MFAJN,Female,62,No,0,Los Angeles,90008,34.008293,-118.346766,0,48,None,No,0.0,Unknown,Yes,Cable,23.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,2104.55,0.0,0,0.0,2104.55,Stayed,Unknown,Unknown
4354,6137-NICCO,Female,39,Yes,2,Perris,92571,33.828289,-117.201666,7,6,None,Yes,41.29,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0.0,0,247.74,766.49,Stayed,Unknown,Unknown
4355,6139-ZZRBQ,Male,79,No,0,Granite Bay,95746,38.749466,-121.184196,0,64,None,Yes,4.99,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0.0,0,319.36,1517.41,Stayed,Unknown,Unknown
4356,6140-QNRQQ,Male,42,No,0,Santa Barbara,93103,34.438581,-119.685368,0,1,Offer E,Yes,17.27,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0,17.27,88.82,Churned,Competitor,Competitor had better devices
4357,6141-OOXUQ,Male,43,No,0,San Bernardino,92411,34.122501,-117.320138,0,1,Offer E,Yes,17.25,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0,17.25,36.9,Churned,Dissatisfaction,Service dissatisfaction
4358,6142-VSJQO,Female,27,Yes,3,Homeland,92548,33.761894,-117.120868,0,1,None,Yes,40.42,No,Yes,Cable,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,44.35,0.0,0,40.42,84.77,Churned,Attitude,Attitude of support person
4359,6143-JQKEA,Male,34,No,0,Adelanto,92301,34.667815,-117.536183,0,10,None,Yes,15.45,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.8,436.2,0.0,0,154.5,590.7,Stayed,Unknown,Unknown
4360,6145-NNPNO,Female,45,No,0,Santa Rosa,95404,38.526941,-122.709096,0,1,Offer E,Yes,9.82,No,Yes,Cable,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.15,44.15,0.0,0,9.82,53.97,Joined,Unknown,Unknown
4361,6147-CBCRA,Female,34,Yes,0,Wofford Heights,93285,35.690535,-118.552784,5,33,None,Yes,4.15,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,20.05,669.45,0.0,0,136.95,806.4,Stayed,Unknown,Unknown
4362,6152-ONASV,Female,49,Yes,0,Landers,92285,34.341737,-116.539416,4,68,Offer A,Yes,41.46,Yes,Yes,DSL,30.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.25,3975.7,0.0,140,2819.28,6934.98,Stayed,Unknown,Unknown
4363,6156-UZDLF,Female,19,No,0,Pleasant Hill,94523,37.95338,-122.076886,0,26,Offer C,Yes,45.09,No,Yes,Fiber Optic,41.0,Yes,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,87.15,2274.1,0.0,20,1172.34,3466.44,Stayed,Unknown,Unknown
4364,6158-DWPZT,Male,53,Yes,0,Avery,95224,38.208336,-120.339938,1,9,Offer E,No,0.0,Unknown,Yes,DSL,15.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,24.1,259.8,0.0,0,0.0,259.8,Churned,Competitor,Competitor offered more data
4365,6158-HDPXZ,Male,31,No,0,San Diego,92128,33.000269,-117.072093,0,1,None,No,0.0,Unknown,Yes,DSL,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.35,25.35,0.0,0,0.0,25.35,Joined,Unknown,Unknown
4366,6161-ERDGD,Male,57,Yes,3,Santa Maria,93458,34.95934,-120.490081,0,71,Offer A,Yes,23.41,Yes,Yes,DSL,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,85.45,6300.85,0.0,0,1662.11,7962.96,Stayed,Unknown,Unknown
4367,6161-UUUTA,Male,77,No,0,Stockton,95206,37.902422,-121.440029,0,3,None,Yes,2.98,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0.0,0,8.94,269.84,Churned,Price,Price too high
4368,6164-HAQTX,Male,46,No,0,Boonville,95415,39.025867,-123.381544,0,71,None,No,0.0,Unknown,Yes,DSL,20.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,53.95,3888.65,0.0,0,0.0,3888.65,Stayed,Unknown,Unknown
4369,6164-HXUGH,Female,40,Yes,1,Raymond,93653,37.252057,-119.95783,1,6,Offer E,Yes,6.48,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,19.85,119.3,0.0,0,38.88,158.18,Stayed,Unknown,Unknown
4370,6166-ILMNY,Female,46,No,0,Tomales,94971,38.240769,-122.901041,0,2,None,Yes,26.44,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,144.55,0.0,0,52.88,197.43,Churned,Competitor,Competitor had better devices
4371,6166-YIPFO,Male,33,Yes,0,Douglas City,96024,40.586588,-122.903677,8,72,Offer A,No,0.0,Unknown,Yes,DSL,12.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,64.7,4746.05,0.0,140,0.0,4886.05,Stayed,Unknown,Unknown
4372,6168-WFVVF,Female,69,No,0,San Diego,92126,32.886925,-117.152162,0,3,None,Yes,5.54,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,235.5,0.0,0,16.62,252.12,Churned,Competitor,Competitor made better offer
4373,6168-YBYNP,Male,19,No,0,Newhall,91321,34.370378,-118.504118,0,59,Offer B,Yes,48.12,Yes,Yes,Fiber Optic,51.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.35,6519.75,0.0,0,2839.08,9358.83,Stayed,Unknown,Unknown
4374,6169-PGNCD,Female,61,No,0,Westwood,96137,40.271535,-121.018087,0,57,None,Yes,6.45,No,Yes,DSL,3.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,74.3,4166.35,0.0,0,367.65,4534.0,Stayed,Unknown,Unknown
4375,6169-PPETC,Male,42,Yes,1,Brentwood,94513,37.908242,-121.682472,8,35,None,Yes,47.33,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,20.5,759.35,0.0,0,1656.55,2415.9,Stayed,Unknown,Unknown
4376,6171-ZTVYB,Male,42,Yes,0,San Diego,92104,32.741499,-117.127409,1,43,None,Yes,26.1,Yes,Yes,DSL,17.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.25,2907.35,6.41,0,1122.3,4023.24,Stayed,Unknown,Unknown
4377,6172-FECYY,Male,55,Yes,0,Antioch,94509,37.980057,-121.801599,1,49,Offer B,Yes,39.6,Yes,Yes,Fiber Optic,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.5,4254.85,0.0,0,1940.4,6195.25,Churned,Competitor,Competitor offered more data
4378,6173-GOLSU,Male,79,Yes,0,Oak View,93022,34.404544,-119.302118,4,67,Offer A,Yes,7.2,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,94.65,6079.0,0.0,0,482.4,6561.4,Stayed,Unknown,Unknown
4379,6173-ITPWD,Male,26,Yes,0,Heber,92249,32.730583,-115.501083,1,47,Offer B,Yes,17.54,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065.0,0.0,140,824.38,5029.38,Churned,Dissatisfaction,Product dissatisfaction
4380,6174-NRBTZ,Male,44,No,0,Murrieta,92563,33.581045,-117.14719,0,46,None,No,0.0,Unknown,Yes,Cable,19.0,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,30.75,1489.3,0.0,0,0.0,1489.3,Stayed,Unknown,Unknown
4381,6175-IRFIT,Male,32,No,0,Bangor,95914,39.396585,-121.38029,0,5,None,Yes,32.91,No,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0.0,10,164.55,600.9,Stayed,Unknown,Unknown
4382,6176-YJWAS,Male,43,Yes,0,Potter Valley,95469,39.408634,-123.045516,1,72,Offer A,Yes,38.3,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.95,7114.25,0.0,0,2757.6,9871.85,Stayed,Unknown,Unknown
4383,6177-PEVRA,Female,58,No,0,Corcoran,93212,36.04533,-119.532424,0,48,None,Yes,13.03,No,Yes,DSL,5.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.5,2627.35,0.0,0,625.44,3252.79,Stayed,Unknown,Unknown
4384,6178-KFNHS,Female,34,No,0,Hughson,95326,37.5923,-120.853288,0,12,Offer D,Yes,35.8,Yes,Yes,Fiber Optic,25.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.3,909.25,0.0,0,429.6,1338.85,Churned,Competitor,Competitor offered higher download speeds
4385,6179-GJPSO,Female,67,No,0,Escondido,92027,33.141265,-116.967221,0,43,None,Yes,31.83,No,Yes,Fiber Optic,10.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.69,5969.39,Churned,Competitor,Competitor made better offer
4386,6180-YBIQI,Male,35,No,0,Santa Monica,90404,34.026334,-118.474222,0,5,Offer E,No,0.0,Unknown,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.3,100.2,0.0,0,0.0,100.2,Stayed,Unknown,Unknown
4387,6181-AXXYF,Male,54,Yes,2,Pico Rivera,90660,33.989524,-118.089299,3,72,Offer A,Yes,47.69,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,24.75,1859.1,0.0,0,3433.68,5292.78,Stayed,Unknown,Unknown
4388,6184-DYUOB,Female,28,Yes,0,Palermo,95968,39.435756,-121.552071,5,3,None,Yes,41.9,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,19.6,55.25,0.0,0,125.7,180.95,Joined,Unknown,Unknown
4389,6185-TASNN,Male,71,No,0,Chula Vista,91913,32.64164,-116.985026,0,1,Offer E,Yes,11.51,No,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,46.3,46.3,0.0,0,11.51,57.81,Joined,Unknown,Unknown
4390,6188-UXBBR,Female,47,Yes,0,Fresno,93720,36.878709,-119.7645,1,38,Offer C,Yes,10.54,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,20.25,814.75,0.0,0,400.52,1215.27,Stayed,Unknown,Unknown
4391,6194-HBGQN,Male,22,No,0,Taft,93268,35.184837,-119.402525,0,51,None,Yes,34.75,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.15,4126.2,0.0,0,1772.25,5898.45,Stayed,Unknown,Unknown
4392,6195-MELTI,Male,57,No,0,Pleasant Hill,94523,37.95338,-122.076886,0,57,None,Yes,9.32,No,Yes,DSL,20.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.65,3134.7,0.0,0,531.24,3665.94,Stayed,Unknown,Unknown
4393,6196-HBOBZ,Male,31,Yes,0,Winnetka,91306,34.209532,-118.577563,9,65,None,Yes,30.44,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.35,6347.55,0.0,0,1978.6,8326.15,Stayed,Unknown,Unknown
4394,6198-PNNSZ,Female,54,Yes,0,Valley Springs,95252,38.156971,-120.849231,9,56,Offer B,Yes,37.76,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,109.8,6109.65,0.0,0,2114.56,8224.21,Stayed,Unknown,Unknown
4395,6198-RTPMF,Female,46,Yes,0,Oregon House,95962,39.342587,-121.249833,10,17,Offer D,Yes,9.22,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,92.6,1579.7,0.0,0,156.74,1736.44,Stayed,Unknown,Unknown
4396,6198-ZFIOJ,Female,50,No,0,Willits,95490,39.492046,-123.375818,0,5,None,Yes,19.3,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,402.5,0.0,10,96.5,509.0,Stayed,Unknown,Unknown
4397,6199-IPCAO,Female,62,Yes,2,Tehachapi,93561,35.073777,-118.652112,8,29,None,Yes,5.35,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,26.1,692.55,0.0,0,155.15,847.7,Stayed,Unknown,Unknown
